date,source,price,forward_pe,forward_eps,revision_ratio,revision_breadth,eps_mom_4w,eps_mom_13w,eps_mom_26w,ret_1m,ret_3m,ret_6m,ret_12m
2021-06-18,82221,4166.4501953125,22.1,191.93,,,0.9520302966547378,9.730718655308458,19.89630184907545,4.874643877982732,6.605616619925958,9.083264872745334,5.2370650506452066
2021-06-25,82221,4280.7001953125,22.0,192.17,,,0.8766404199475053,9.436218678815479,19.806733167082278,1.0853355483379845,5.341881268055171,7.58473316714714,1.125281371672493
2021-07-02,82221,4352.33984375,22.2,192.56,,,0.848434063056458,9.889859042401428,19.85559566787003,1.3659364260782958,4.206710381179657,7.931134833185105,-3.4011541026333747
2021-07-09,82221,4369.5498046875,21.7,199.34,,,4.083124477861322,13.558163381565457,25.36318470536445,0.5883892411506331,2.0375159322361114,7.170081746926238,2.14141769020737
2021-07-16,82221,4327.16015625,21.6,199.63,,,4.011879331006085,8.891070746740848,25.53766821783423,2.5272894769863052,2.4457166895508253,8.569125969417367,4.989413253676589
2021-07-23,82221,4411.7900390625,21.8,200.07,,,4.110943435499825,8.704156479217584,19.387755102040806,1.274085131880942,0.990299652055393,4.144124641159297,3.0388985656996326
2021-07-30,82221,4395.259765625,21.7,201.27,,,4.523265475695881,8.788714123560904,19.36306487961097,1.0559138418386738,-0.8695669562334807,3.257382220636318,2.116371374878745
2021-08-06,82221,4436.52001953125,21.6,204.7,,,2.6888732818300287,9.173333333333321,20.56069262029565,1.64205497406833,-1.0183697037847161,6.2098220854891695,-0.9901944674621688
2021-08-13,82221,4468.0,21.6,205.41,,,2.895356409357319,8.13329121920403,19.891437576606542,1.509180299490831,0.07542786901297838,3.416296703642563,-4.391678935625565
2021-08-20,82221,4441.669921875,21.7,205.89,,,2.908981856350268,8.294761203450452,18.92906654343807,0.380716184395391,2.324125436704505,6.39669588656786,-6.973497615576907
2021-08-27,82221,4509.3701171875,21.4,206.32,,,2.509067421871114,8.304461942257223,18.813705729916496,-1.693803809125749,2.1291169970514945,5.695031721058252,-8.560625173927116
2021-09-03,82221,4535.43017578125,21.6,206.77,,,1.011235955056189,8.29056248036033,18.70371433492164,-1.7627918899385975,3.5740735297964843,3.1220767134973793,-11.278759971539188
2021-09-10,82221,4458.580078125,21.9,206.75,,,0.652353828927521,7.952172096908927,18.42708213999311,-2.277407544179433,5.030077190529325,4.581503885810068,-12.497700185693583
2021-09-17,82221,4432.990234375,21.7,206.88,,,0.48083928311235535,7.789298181628723,18.277971528214508,-0.9395552081759129,5.977223331281656,-0.7906693025614531,-6.197848077117108
2021-09-24,82221,4455.47998046875,21.6,207.06,,,0.3586661496704169,7.748347817037016,17.91571753986334,0.35664253432641235,3.122898931847784,-0.5303554929229848,-7.786814056557589
2021-10-01,82221,4357.0400390625,21.5,206.6,,,-0.08221695603811696,7.291233901121719,17.90218569879587,4.311639590112004,4.163150558464457,3.2932850009940395,-10.469950414749473
2021-10-08,82221,4391.33984375,20.9,206.32,,,-0.2079806529625139,3.5015551319353744,17.534465079184237,4.8741397085705795,7.30255883606139,0.621684814660961,-16.31619918643139
2021-10-15,82221,4471.3701171875,20.6,213.65,,,3.272428460943555,7.022992536191963,16.53848251786396,5.057950069921846,3.3383507877702057,-2.739652428438488,-12.515853357832373
2021-10-22,82221,4544.89990234375,20.8,213.77,,,3.240606587462569,6.8476033388314095,16.147785927737026,3.035274665595189,3.9800686616985104,-3.5259302392415925,-15.832468034063341
2021-10-29,82221,4605.3798828125,21.2,214.69,,,3.9157792836398864,6.667660356734717,16.042376087779054,2.01025931586043,3.4915750070665164,-6.004059874777057,-15.329897162985972
2021-11-05,82221,4697.52978515625,21.3,215.32,,,4.362155874369922,5.188080117244742,14.837333333333325,-2.1907187963753794,-0.43639957461851786,-10.499555066601761,-17.761885740105466
2021-11-12,82221,4682.85009765625,21.8,214.95,,,0.608471799672361,4.644369796991388,13.15540113708149,-3.084017614556611,-0.4270903313776775,-4.692227508600455,-15.401309027694865
2021-11-19,82221,4697.9599609375,21.6,214.77,,,0.46779248725266065,4.312982660644038,12.965495476541133,0.29928008562558617,-6.386176596349269,-3.2971737441721216,-12.08332822320859
2021-11-26,82221,4594.6201171875,21.9,215.03,,,0.1583678792677734,4.221597518417997,12.876640419947517,0.5663149263181566,-3.542621922590772,-1.0612466898808015,-9.781661254213969
2021-12-03,82221,4538.43017578125,21.8,216.03,,,0.3297417796767732,4.478405958311171,13.14025348276946,4.128296702262202,-0.8350991236408256,-1.1050162431190613,-5.690960606065499
2021-12-10,82221,4712.02001953125,21.2,215.97,,,0.47452896022330826,4.459492140266019,12.766290726817031,1.1494042051075182,-6.226201960018097,-6.779049631733669,-10.26184178034546
2021-12-17,82221,4620.64013671875,21.6,215.87,,,0.5121758159891909,4.345514307811293,12.473297556400764,1.220386067060053,-5.881653006724774,-7.550043743727586,-12.184030955701374
2021-12-24,82221,4725.7900390625,21.5,216.9,,,0.8696460958935948,4.752245725876558,12.868814070874745,-1.3318395630360302,-7.218690079308421,-12.566361568595196,-16.960762595705205
2021-12-31,82221,4766.18017578125,21.7,216.08,,,0.023144933574048565,4.588576960309787,12.214374740340684,-7.726108136787757,-9.175273331375234,-13.487537363731295,-14.662057299267495
2022-01-07,82221,4677.02978515625,22.1,216.14,,,0.07871463629207653,4.759596742923611,8.427811778870264,-5.242209238823758,-10.107263547108403,-13.964843556289319,-17.183976667884316
2022-01-14,82221,4662.85009765625,21.7,216.24,,,0.17139945337472096,1.2122630470395412,8.320392726544124,-3.4811394126006534,-4.283431298148377,-16.330998730092837,-20.794580500772973
2022-01-21,82221,4397.93994140625,20.8,223.57,,,3.075149838635305,4.584366375075999,11.745888938871385,0.47067935415874285,3.2997293987852228,-5.450272405370904,-18.470461967222985
2022-01-28,82221,4431.85009765625,20.0,223.66,,,3.5079600148093304,4.178117285388239,11.124360312018666,-1.8723553062553577,2.5725095188867675,-7.295148785937733,-17.874931870232224
2022-02-04,82221,4500.52978515625,19.4,223.57,,,3.4375867493291468,3.8315065948355986,9.218368343917938,-2.574805375018241,-0.2721901772631985,-13.324424153623404,-20.38559370994192
2022-02-11,82221,4418.64013671875,19.9,225.02,,,4.060303366629681,4.684810421028152,9.54676013826008,-2.0316209682989195,-0.5895545272463609,-16.83323433938808,-15.070024172940123
2022-02-18,82221,4348.8701171875,20.0,225.15,,,0.7067137809187329,4.8330772454253434,9.35450968964011,-3.324083145698542,-1.7726519752009895,-10.051579264818923,-10.29715872230642
2022-02-25,82221,4384.64990234375,19.4,225.41,,,0.782437628543331,4.82723340929172,9.252617293524622,1.7896574775971175,-5.763737862569429,-12.756316619937525,-14.005675873628288
2022-03-04,82221,4328.8701171875,19.0,225.7,,,0.9527217426309464,4.4762301532194515,9.155099869420113,4.9479410471527485,-4.747896515108074,-9.921532010621814,-7.7604588830939125
2022-03-11,82221,4204.31005859375,19.3,225.6,,,0.2577548662340945,4.458952632310043,9.117291414752104,8.12380152575476,-4.2913144725575165,-8.114295609265376,-5.683928334796873
2022-03-18,82221,4463.1201171875,18.8,226.46,,,0.5818343326671194,4.905730300643918,9.46442382057231,0.5637237472471357,-12.586710530202494,-11.236314981614726,-9.791356461976243
2022-03-25,82221,4543.06005859375,19.4,227.41,,,0.8872720819839364,4.845550945136012,9.82806915869796,-3.3120894926123023,-8.4704982821175,-9.085726673378336,-10.375387983925943
2022-04-01,82221,4545.85986328125,19.9,227.28,,,0.7000443066016881,5.183265457238062,10.009680542110356,-6.029224093308638,-9.62017830226486,-8.813952341808273,-13.451360113582055
2022-04-08,82221,4488.27978515625,19.9,227.46,,,0.824468085106389,5.237346164523005,10.24621946490889,-7.9395587270100325,-13.087857839814355,-4.637186021709971,-14.168450011461054
2022-04-15,82221,4392.58984375,19.2,234.18,,,3.4089905502075357,8.29633740288569,9.60917388251814,-6.129641272633335,-16.34001309912023,-3.736061620111286,-12.470314663455762
2022-04-22,82221,4271.77978515625,19.0,233.83,,,2.8230948507101727,4.589166703940606,9.383917294288246,-5.802965158445261,-8.428332288404839,-5.012427695615473,-10.11943046920052
2022-04-29,82222,4131.93017578125,18.2,235.91,1.32,0.13793103448275862,3.797078493488204,5.4770633998032725,9.884018817830365,-5.580202436886039,-7.420263281633965,-5.0259843990795305,-5.732190225394296
2022-04-29,82221,4131.93017578125,18.8,234.04,,,2.8928163193528533,4.683097016594351,8.6940367824633,-5.580202436886039,-7.420263281633965,-5.0259843990795305,-5.732190225394296
2022-05-06,82222,4123.33984375,17.6,235.41,1.31,0.1341991341991342,0.5252369971816551,4.617367345124879,9.518492672714585,0.8464107240129692,-5.43151836676693,-1.3576309120621466,-3.0133280439570864
2022-05-06,82221,4123.33984375,18.2,234.97,,,0.48753367831329,4.361536753275597,9.405410439074346,0.8464107240129692,-5.43151836676693,-1.3576309120621466,-3.0133280439570864
2022-05-13,82222,4023.889892578125,16.6,236.73,1.21,0.09502262443438912,0.34759018269678865,5.021959984029101,10.091615123471144,2.1036894334635736,-3.994393106163485,-3.741648466346592,-1.2743834082247885
2022-05-13,82221,4023.889892578125,17.7,234.44,,,0.1709109553922339,3.8723969871510944,8.521964541961768,2.1036894334635736,-3.994393106163485,-3.741648466346592,-1.2743834082247885
2022-05-20,82222,3901.360107421875,16.4,237.5,1.08,0.03846153846153849,0.8878127522195411,5.274822695035453,9.968977172755466,-0.012816043283181422,1.5448401001478596,-5.334809431131005,4.336947795462209
2022-05-20,82221,3901.360107421875,16.7,235.25,,,0.11916414861472546,3.8814801730989945,8.977625422708101,-0.012816043283181422,1.5448401001478596,-5.334809431131005,4.336947795462209
2022-05-27,82222,4158.240234375,17.2,236.43,0.94,-0.03092783505154642,-0.12672665061461696,3.966404291807746,9.00414937759335,-11.625113491237048,-0.6721640342336022,-13.770731966224826,-0.5233043951228256
2022-05-27,82221,4158.240234375,16.6,235.22,,,0.3327077290564695,3.4934882083773378,8.857830433172897,-11.625113491237048,-0.6721640342336022,-13.770731966224826,-0.5233043951228256
2022-06-03,82222,4108.5400390625,17.5,238.47,1.08,0.03846153846153849,0.408421052631569,4.840411500923225,10.331266771536974,-4.790023876048954,0.8920419904709709,-11.412329501360185,-0.4400608964036157
2022-06-03,82221,4108.5400390625,17.4,233.49,,,-0.7481402763018008,-0.29464514476044146,7.977247502774687,-4.790023876048954,0.8920419904709709,-11.412329501360185,-0.4400608964036157
2022-06-10,82222,3900.860107421875,16.8,239.21,0.81,-0.1049723756906077,1.1758237110349734,2.3008168327417255,6.995571856689198,-1.9362403987051358,9.723234991181261,-8.14666587140268,4.5689918520698924
2022-06-10,82221,3900.860107421875,17.8,235.17,,,-0.021256695859195318,-0.3136789453605182,5.146204059733517,-1.9362403987051358,9.723234991181261,-8.14666587140268,4.5689918520698924
2022-06-17,82222,3674.840087890625,15.3,239.86,0.75,-0.14285714285714285,0.5828825428775275,2.486754400957114,7.286308538712727,6.110192268278047,15.065686651304521,2.120089860946739,8.033001276562235
2022-06-17,82221,3674.840087890625,17.1,235.61,,,0.9079617970791043,0.08495815810714014,4.7062483334814775,6.110192268278047,15.065686651304521,2.120089860946739,8.033001276562235
2022-06-24,82222,3911.739990234375,15.8,239.87,0.51,-0.32450331125827814,0.27590819781782017,2.08537260075754,6.53786364645792,-1.2419045807308238,3.730307286253387,-0.2730225338925196,3.423026649982619
2022-06-24,82221,3911.739990234375,15.5,236.06,,,0.37844963218098826,-0.2830228530393275,4.724723836564482,-1.2419045807308238,3.730307286253387,-0.2730225338925196,3.423026649982619
2022-07-01,82222,3825.330078125,15.8,239.72,0.5,-0.3333333333333333,-0.05836738097223515,2.2521753966899816,6.211785556047866,3.563086110318303,2.58618026732782,-1.4320340513916063,0.9478923132143935
2022-07-08,82222,3899.3798828125,16.3,239.78,0.48,-0.35135135135135137,1.7698739442298717,0.9600000000000053,6.28546099290781,5.921714815932511,4.307870216743703,2.39910066830038,0.4426347338381431
2022-07-15,82222,3863.159912109375,15.8,239.44,0.41,-0.41843971631205684,-0.17926376787427145,1.781083953241236,5.731696546851528,7.300501033178297,0.26326029072070156,2.6449895449825567,2.791240346717161
2022-07-22,82222,3961.6298828125,16.7,239.42,0.52,-0.3157894736842105,1.4233669406083171,1.2646449266167537,5.281210149069948,8.040125628927285,-6.774986818132634,1.6278712621486946,3.727763071001644
2022-07-29,82222,4130.2900390625,17.1,238.11,0.77,-0.12994350282485875,-0.671616886367421,1.228637020661516,4.765047518479415,2.3773134689722086,-13.187207598588646,-1.4185465750953363,-0.6118219130438085
2022-08-05,82222,4145.18994140625,17.5,236.69,0.98,-0.01010101010101011,-1.288681291183591,-0.7464251268503364,4.057856326387044,-2.111604788541499,-12.195581781359211,-5.085654977784515,-0.1821341071029159
2022-08-12,82222,4280.14990234375,17.8,236.78,0.69,-0.18343195266272194,-1.1109254928165724,1.4090539209387964,1.1102570672132606,-8.314893185942962,-16.286341597584318,-9.994738611552446,-3.425811856080263
2022-08-19,82222,4228.47998046875,18.1,237.05,1.34,0.14529914529914534,-0.9898922395789711,-0.9029722837674004,1.377068810674431,-3.810349671538804,-11.250614468228193,-9.073234682001363,-1.395300445373271
2022-08-26,82222,4057.659912109375,17.7,237.26,0.65,-0.21212121212121213,-0.35697786737223236,0.8887187991665657,0.5722521300495886,-4.54276203469578,-3.8593636950272736,-5.376495734852371,1.9368327950818776
2022-09-02,82222,3924.260009765625,16.7,237.6,0.89,-0.05820105820105819,0.3844691368456665,-0.9422162928374944,1.5211075029909482,-5.88722532966599,-3.916915814828492,-0.7435779374457829,5.091917147745506
2022-09-09,82222,4067.360107421875,16.8,237.92,,,0.4814595827350221,0.9804337676668995,1.0662248842445043,-11.844045708058271,-1.829938186329616,-1.6784847598488972,3.0639006568284
2022-09-16,82222,3873.330078125,16.4,238.18,0.8,-0.11111111111111108,0.4766926808690064,-0.7045482969942007,1.3661318466187122,-6.03279765221404,2.3754755703692787,2.5631698640291134,8.574536909807406
2022-09-23,82222,3693.22998046875,15.8,237.22,0.77,-0.12994350282485875,-0.016859141869673966,0.49140049140048436,0.2069868626705551,-2.982752568671432,9.013523080858853,10.216804264030932,15.951894136957478
2022-09-30,82222,3585.6201171875,15.3,237.25,0.55,-0.29032258064516125,-0.1473063973063904,-1.0303687635574876,1.1986009213444726,4.661115158612894,13.556367325539442,15.363029135203954,19.89167069525488
2022-10-07,82222,3639.659912109375,15.8,236.85,0.31,-0.5267175572519084,-0.44973100201748384,-1.2219534573358892,-0.27368421052631486,7.181993724597202,8.097459043428024,12.385773938061773,21.153897623209804
2022-10-14,82222,3583.070068359375,15.5,236.11,0.33,-0.5037593984962405,-0.8690906037450596,-1.3907450718342762,0.3655685441020351,5.232383874496582,7.515623025083706,13.843436217209359,21.357662428187574
2022-10-21,82222,3752.75,15.6,235.53,0.43,-0.39860139860139865,-0.7124188516988483,-1.6247598362709836,-0.3806623524933439,6.400104766920922,2.453402660965298,5.790154928052771,18.58983099893412
2022-10-28,82222,3901.06005859375,16.3,233.34,0.62,-0.2345679012345679,-1.6480505795574252,-2.0032757969005943,-0.7992517643057528,1.6477580024760297,-1.5780341155768096,3.70616785726936,12.762944667358678
2022-11-04,82222,3770.550048828125,16.1,230.8,0.6,-0.25,-2.5543592991344677,-2.4884870505724743,-3.2163374847989257,6.778057976947038,3.302701931660579,2.4145028678453695,19.489725995687834
2022-11-11,82222,3992.929931640625,17.2,229.82,0.79,-0.11731843575418992,-2.664012536529592,-2.9394374524875477,-1.571801790226568,1.972737335235042,0.15427659276427974,-1.9106280442831025,13.609302477444118
2022-11-18,82222,3965.340087890625,17.2,229.87,,,-2.403090901371374,-3.0288968572031227,-3.9045190418460773,-0.7807704860592235,0.18333911770773703,0.14248216340897457,15.557048800479588
2022-11-25,82222,4026.1201171875,17.5,230.17,,,-1.3585326133539133,-2.9882828964005737,-2.126121529106606,-4.315817827288459,1.1037907492261745,2.066255824090102,11.224445739697341
2022-12-02,82222,4071.699951171875,17.7,230.38,0.94,-0.03092783505154642,-0.18197573656846266,-3.0387205387205407,-3.952305511548415,-5.5721169421435786,1.590982392458229,0.8183330981887504,9.636020782982868
2022-12-09,82222,3934.3798828125,17.2,230.49,0.79,-0.11731843575418992,0.291532503698555,-3.122898453261591,-2.1730826365604194,-2.4115587624618184,3.9670820503846738,5.166258977537996,11.064769826288433
2022-12-16,82222,3852.360107421875,16.9,230.2,0.6,-0.25,0.14355940314090265,-3.350407255017218,-4.031350314753834,1.1089298381223855,5.8854825132244715,7.298380843672914,14.363918171864377
